Name,ProductKey,Description,Picture,Product sections,Type,vyzn.catalogue.Density,vyzn.catalogue.ch.KBOB2022.UBPTotal,vyzn.catalogue.ch.KBOB2022.UBPProduction,vyzn.catalogue.ch.KBOB2022.UBPDisposal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyTotal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyProduction,vyzn.catalogue.ch.KBOB2022.RenewableEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GreyEnergyTotal,vyzn.catalogue.ch.KBOB2022.GreyEnergyProduction,vyzn.catalogue.ch.KBOB2022.GreyEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsTotal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsProduction,vyzn.catalogue.ch.KBOB2022.GHGEmissionsDisposal,vyzn.catalogue.ch.KBOB2022.LCARefUnit,vyzn.catalogue.ch.KBOB2022.BiogenicCarbon,KBOB REF,vyzn.catalogue.SourceENV,categoryPath
"00.001 Baugrubensicherung, Bohrpfahlwand, gespriesst (KBOB.2022v5)","00.001 Baugrubensicherung, Bohrpfahlwand, gespriesst (KBOB.2022v5)",,,,OTHER_RESOURCE,,1300000.000000,1140000.000000,167000.000000,132.000000,123.000000,9.210000,2120.000000,1870.000000,248.000000,861.000000,801.000000,60.500000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.002 Baugrubensicherung, Bohrpfahlwand, unverankert (KBOB.2022v5)","00.002 Baugrubensicherung, Bohrpfahlwand, unverankert (KBOB.2022v5)",,,,OTHER_RESOURCE,,1230000.000000,1070000.000000,167000.000000,117.000000,108.000000,9.210000,1940.000000,1690.000000,248.000000,822.000000,761.000000,60.500000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.003 Baugrubensicherung, Bohrpfahlwand, verankert (KBOB.2022v5)","00.003 Baugrubensicherung, Bohrpfahlwand, verankert (KBOB.2022v5)",,,,OTHER_RESOURCE,,846000.000000,736000.000000,111000.000000,105.000000,99.300000,6.080000,1390.000000,1230.000000,164.000000,535.000000,495.000000,40.000000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.004 Baugrubensicherung, Nagelwand (KBOB.2022v5)","00.004 Baugrubensicherung, Nagelwand (KBOB.2022v5)",,,,OTHER_RESOURCE,,188000.000000,164000.000000,24300.000000,23.000000,21.700000,1.340000,297.000000,261.000000,35.900000,121.000000,112.000000,8.780000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.005 Baugrubensicherung, Rühlwand, auskragend (KBOB.2022v5)","00.005 Baugrubensicherung, Rühlwand, auskragend (KBOB.2022v5)",,,,OTHER_RESOURCE,,436000.000000,397000.000000,39000.000000,109.000000,107.000000,2.170000,875.000000,817.000000,57.600000,270.000000,256.000000,14.200000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.006 Baugrubensicherung, Rühlwand, gespriesst (KBOB.2022v5)","00.006 Baugrubensicherung, Rühlwand, gespriesst (KBOB.2022v5)",,,,OTHER_RESOURCE,,305000.000000,282000.000000,22800.000000,48.100000,46.800000,1.260000,637.000000,603.000000,33.800000,187.000000,178.000000,8.260000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.007 Baugrubensicherung, Rühlwand, verankert (KBOB.2022v5)","00.007 Baugrubensicherung, Rühlwand, verankert (KBOB.2022v5)",,,,OTHER_RESOURCE,,319000.000000,293000.000000,26400.000000,46.700000,45.300000,1.450000,641.000000,602.000000,39.000000,197.000000,187.000000,9.540000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.008 Baugrubensicherung, Schlitzwand, 400 mm (KBOB.2022v5)","00.008 Baugrubensicherung, Schlitzwand, 400 mm (KBOB.2022v5)",,,,OTHER_RESOURCE,,777000.000000,693000.000000,84200.000000,91.200000,86.500000,4.630000,1160.000000,1040.000000,124.000000,423.000000,393.000000,30.300000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.009 Baugrubensicherung, Schlitzwand, 800 mm (KBOB.2022v5)","00.009 Baugrubensicherung, Schlitzwand, 800 mm (KBOB.2022v5)",,,,OTHER_RESOURCE,,1380000.000000,1220000.000000,166000.000000,172.000000,163.000000,9.130000,2080.000000,1840.000000,245.000000,809.000000,749.000000,59.900000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.010 Baugrubensicherung, Spundwand, auskragend (KBOB.2022v5)","00.010 Baugrubensicherung, Spundwand, auskragend (KBOB.2022v5)",,,,OTHER_RESOURCE,,287000.000000,286000.000000,1690.000000,45.700000,45.600000,0.089000,732.000000,728.000000,4.160000,169.000000,168.000000,1.060000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.011 Baugrubensicherung, Spundwand, gespriesst (KBOB.2022v5)","00.011 Baugrubensicherung, Spundwand, gespriesst (KBOB.2022v5)",,,,OTHER_RESOURCE,,162000.000000,161000.000000,926.000000,25.100000,25.100000,0.048700,413.000000,410.000000,2.280000,95.700000,95.100000,0.580000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.012 Baugrubensicherung, Spundwand, verankert (KBOB.2022v5)","00.012 Baugrubensicherung, Spundwand, verankert (KBOB.2022v5)",,,,OTHER_RESOURCE,,321000.000000,315000.000000,5450.000000,55.000000,54.700000,0.295000,793.000000,783.000000,10.000000,187.000000,185.000000,2.490000,m2,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.013 Tiefgründung, Mikrobohrpfahl (KBOB.2022v5)","00.013 Tiefgründung, Mikrobohrpfahl (KBOB.2022v5)",,,,OTHER_RESOURCE,,52500.000000,52500.000000,0.000000,8.530000,8.530000,0.000000,110.000000,110.000000,0.000000,31.400000,31.400000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.014 Tiefgründung, Ortbetonbohrpfahl, 700 mm (KBOB.2022v5)","00.014 Tiefgründung, Ortbetonbohrpfahl, 700 mm (KBOB.2022v5)",,,,OTHER_RESOURCE,,258000.000000,258000.000000,0.000000,29.000000,29.000000,0.000000,367.000000,367.000000,0.000000,163.000000,163.000000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.015 Tiefgründung, Ortbetonbohrpfahl, 900 mm (KBOB.2022v5)","00.015 Tiefgründung, Ortbetonbohrpfahl, 900 mm (KBOB.2022v5)",,,,OTHER_RESOURCE,,377000.000000,377000.000000,0.000000,44.800000,44.800000,0.000000,505.000000,505.000000,0.000000,244.000000,244.000000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.016 Tiefgründung, Ortbetonbohrpfahl, 1200 mm (KBOB.2022v5)","00.016 Tiefgründung, Ortbetonbohrpfahl, 1200 mm (KBOB.2022v5)",,,,OTHER_RESOURCE,,579000.000000,579000.000000,0.000000,70.800000,70.800000,0.000000,751.000000,751.000000,0.000000,379.000000,379.000000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.017 Tiefgründung, Ortbetonverdrängungspfahl 560/480 mm (KBOB.2022v5)","00.017 Tiefgründung, Ortbetonverdrängungspfahl 560/480 mm (KBOB.2022v5)",,,,OTHER_RESOURCE,,122000.000000,122000.000000,0.000000,13.800000,13.800000,0.000000,215.000000,215.000000,0.000000,76.500000,76.500000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.018 Tiefgründung, Ortbetonverdrängungspfahl 660/580 mm (KBOB.2022v5)","00.018 Tiefgründung, Ortbetonverdrängungspfahl 660/580 mm (KBOB.2022v5)",,,,OTHER_RESOURCE,,153000.000000,153000.000000,0.000000,18.100000,18.100000,0.000000,256.000000,256.000000,0.000000,96.000000,96.000000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.019 Tiefgründung, Rüttelstopfsäule (KBOB.2022v5)","00.019 Tiefgründung, Rüttelstopfsäule (KBOB.2022v5)",,,,OTHER_RESOURCE,,30800.000000,30800.000000,0.000000,1.550000,1.550000,0.000000,28.800000,28.800000,0.000000,6.750000,6.750000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.020 Tiefgründung, Vorgefertigter Betonpfahl (KBOB.2022v5)","00.020 Tiefgründung, Vorgefertigter Betonpfahl (KBOB.2022v5)",,,,OTHER_RESOURCE,,44600.000000,44600.000000,0.000000,5.380000,5.380000,0.000000,58.600000,58.600000,0.000000,29.200000,29.200000,0.000000,m,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.021 Wasserhaltung, Pumphöhe 2.5 m (KBOB.2022v5)","00.021 Wasserhaltung, Pumphöhe 2.5 m (KBOB.2022v5)",,,,OTHER_RESOURCE,,21.000000,21.000000,0.000000,0.022800,0.022800,0.000000,0.083700,0.083700,0.000000,0.005170,0.005170,0.000000,m3,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.022 Wasserhaltung, Pumphöhe 5 m (KBOB.2022v5)","00.022 Wasserhaltung, Pumphöhe 5 m (KBOB.2022v5)",,,,OTHER_RESOURCE,,24.600000,24.600000,0.000000,0.026800,0.026800,0.000000,0.098200,0.098200,0.000000,0.006040,0.006040,0.000000,m3,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.023 Wasserhaltung, Pumphöhe 7.5 m (KBOB.2022v5)","00.023 Wasserhaltung, Pumphöhe 7.5 m (KBOB.2022v5)",,,,OTHER_RESOURCE,,28.600000,28.600000,0.000000,0.031200,0.031200,0.000000,0.114000,0.114000,0.000000,0.007010,0.007010,0.000000,m3,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"00.024 Wasserhaltung, Pumphöhe 10 m (KBOB.2022v5)","00.024 Wasserhaltung, Pumphöhe 10 m (KBOB.2022v5)",,,,OTHER_RESOURCE,,33.000000,33.000000,0.000000,0.036000,0.036000,0.000000,0.132000,0.132000,0.000000,0.008070,0.008070,0.000000,m3,0.000000,,KBOB 2022 V5,Alle > RESSOURCEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
01.001 Magerbeton (ohne Bewehrung) (KBOB.2022v5),01.001 Magerbeton (ohne Bewehrung) (KBOB.2022v5),,,,MATERIAL,,104.000000,68.800000,35.400000,0.010300,0.008380,0.001920,0.128000,0.076700,0.051600,0.062800,0.050200,0.012600,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
01.002 Hochbaubeton (ohne Bewehrung) (KBOB.2022v5),01.002 Hochbaubeton (ohne Bewehrung) (KBOB.2022v5),,,,MATERIAL,,153.000000,118.000000,35.200000,0.014900,0.013000,0.001910,0.175000,0.123000,0.051300,0.101000,0.088700,0.012600,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.01 Beton Klark Sorte A, 280kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)","01.002.01 Beton Klark Sorte A, 280kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,174.000000,139.000000,35.400000,0.581000,0.579000,0.002000,0.218000,0.167000,0.052000,0.105000,0.092000,0.013000,kg,0.025000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.02 Beton Klark Sorte A, 300kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)","01.002.02 Beton Klark Sorte A, 300kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,181.000000,145.000000,35.400000,0.609000,0.607000,0.002000,0.225000,0.174000,0.052000,0.110000,0.097000,0.013000,kg,0.027000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.03 Beton Klark Sorte B, 320kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)","01.002.03 Beton Klark Sorte B, 320kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,187.000000,151.000000,35.400000,0.640000,0.638000,0.002000,0.232000,0.181000,0.052000,0.114000,0.101000,0.013000,kg,0.028000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.04 Beton Klark Sorte C, 340kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)","01.002.04 Beton Klark Sorte C, 340kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,192.000000,157.000000,35.400000,0.668000,0.666000,0.002000,0.242000,0.190000,0.052000,0.119000,0.107000,0.013000,kg,0.029000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.05 Hochbaubeton, zirkulit® NPK A, 280kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)","01.002.05 Hochbaubeton, zirkulit® NPK A, 280kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,145.000000,109.000000,35.400000,0.016000,0.014000,0.002000,0.194000,0.142000,0.052000,0.096700,0.083700,0.013000,kg,0.001170,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.06 Hochbaubeton, zirkulit® NPK C, 300kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)","01.002.06 Hochbaubeton, zirkulit® NPK C, 300kg CEM II/B (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,153.000000,117.000000,35.400000,0.016100,0.014100,0.002000,0.201000,0.149000,0.052000,0.102000,0.088800,0.013000,kg,0.001170,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.07 Hochbaubeton, Möckli Primärbeton, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)","01.002.07 Hochbaubeton, Möckli Primärbeton, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,142.000000,107.000000,35.400000,0.014800,0.012900,0.001890,0.163000,0.111000,0.051600,0.090600,0.077900,0.012700,kg,0.000331,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.08 Hochbaubeton, NovoCon Light RC-C25/E30, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)","01.002.08 Hochbaubeton, NovoCon Light RC-C25/E30, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,142.000000,107.000000,35.400000,0.014700,0.012800,0.001890,0.164000,0.113000,0.051600,0.090700,0.078000,0.012700,kg,0.000425,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.09 Hochbaubeton, NovoCon RC-C25/E28, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)","01.002.09 Hochbaubeton, NovoCon RC-C25/E28, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,140.000000,105.000000,35.400000,0.014700,0.012800,0.001890,0.164000,0.112000,0.051600,0.091000,0.078300,0.012700,kg,0.000711,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.10 Hochbaubeton, NovoCon RC-C50/E25, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)","01.002.10 Hochbaubeton, NovoCon RC-C50/E25, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,137.000000,102.000000,35.400000,0.014500,0.012600,0.001890,0.161000,0.110000,0.051600,0.091000,0.078300,0.012700,kg,0.001110,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.002.11 Hochbaubeton, NovoCon RC-M40/E20, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)","01.002.11 Hochbaubeton, NovoCon RC-M40/E20, NPK A, 280 kg CEM II/B-LL (ohne Bewehrung) (KBOB.2022v5)",,,,MATERIAL,,134.000000,98.100000,35.400000,0.014300,0.012400,0.001890,0.160000,0.109000,0.051600,0.091000,0.078300,0.012700,kg,0.001610,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
01.003 Tiefbaubeton (ohne Bewehrung) (KBOB.2022v5),01.003 Tiefbaubeton (ohne Bewehrung) (KBOB.2022v5),,,,MATERIAL,,163.000000,128.000000,35.100000,0.016000,0.014100,0.001900,0.189000,0.138000,0.051300,0.109000,0.096300,0.012500,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
01.004 Bohrpfahlbeton (ohne Bewehrung) (KBOB.2022v5),01.004 Bohrpfahlbeton (ohne Bewehrung) (KBOB.2022v5),,,,MATERIAL,,174.000000,139.000000,35.100000,0.017200,0.015300,0.001900,0.197000,0.146000,0.051200,0.119000,0.107000,0.012500,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.041 Betonfertigteil, hochfester Beton, ab Werk (KBOB.2022v5)","01.041 Betonfertigteil, hochfester Beton, ab Werk (KBOB.2022v5)",,,,MATERIAL,,440.000000,409.000000,31.000000,0.075800,0.074100,0.001680,0.697000,0.652000,0.045300,0.276000,0.265000,0.011100,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.042 Betonfertigteil, Normalbeton, ab Werk (KBOB.2022v5)","01.042 Betonfertigteil, Normalbeton, ab Werk (KBOB.2022v5)",,,,MATERIAL,,282.000000,248.000000,33.900000,0.094800,0.093000,0.001840,0.432000,0.383000,0.049500,0.177000,0.165000,0.012100,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
01.043 Hanfbeton (KBOB.2022v5),01.043 Hanfbeton (KBOB.2022v5),,,,MATERIAL,,665.000000,663.000000,1.690000,0.899000,0.899000,0.000016,0.959000,0.959000,0.000296,0.324000,0.324000,0.000073,kg,0.064900,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"01.043.01 Hanfbeton, ARBIO (KBOB.2022v5)","01.043.01 Hanfbeton, ARBIO (KBOB.2022v5)",,,,MATERIAL,,639.000000,638.000000,1.690000,0.865000,0.865000,0.000016,0.922000,0.922000,0.000296,0.312000,0.312000,0.000073,kg,0.064900,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
02.001 Backstein (KBOB.2022v5),02.001 Backstein (KBOB.2022v5),,,,MATERIAL,,371.000000,328.000000,42.500000,0.080600,0.078300,0.002210,0.787000,0.734000,0.052600,0.266000,0.254000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"02.001.01 Backstein, perlitgefüllt, zzwancor (KBOB.2022v5)","02.001.01 Backstein, perlitgefüllt, zzwancor (KBOB.2022v5)",,,,MATERIAL,,420.000000,378.000000,42.500000,0.105000,0.103000,0.002210,0.914000,0.861000,0.052600,0.283000,0.270000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
02.002 Kalksandstein (KBOB.2022v5),02.002 Kalksandstein (KBOB.2022v5),,,,MATERIAL,,258.000000,216.000000,42.500000,0.039000,0.036800,0.002210,0.389000,0.337000,0.052600,0.162000,0.149000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"02.002.01 Kalksandstein, FBB (KBOB.2022v5)","02.002.01 Kalksandstein, FBB (KBOB.2022v5)",,,,MATERIAL,,196.000000,153.000000,42.500000,0.034700,0.032500,0.002210,0.315000,0.263000,0.052600,0.115000,0.102000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"02.002.02 Kalksandstein, Hunziker Kalksandstein AG (KBOB.2022v5)","02.002.02 Kalksandstein, Hunziker Kalksandstein AG (KBOB.2022v5)",,,,MATERIAL,,190.000000,148.000000,42.500000,0.016700,0.014500,0.002210,0.287000,0.235000,0.052600,0.106000,0.093800,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
02.003 Leichtlehmstein (KBOB.2022v5),02.003 Leichtlehmstein (KBOB.2022v5),,,,MATERIAL,,353.000000,311.000000,42.500000,0.793000,0.791000,0.002210,0.764000,0.711000,0.052600,0.180000,0.167000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"02.004 Leichtzementstein, Blähton (KBOB.2022v5)","02.004 Leichtzementstein, Blähton (KBOB.2022v5)",,,,MATERIAL,,609.000000,566.000000,42.500000,0.056400,0.054100,0.002210,1.420000,1.370000,0.052600,0.428000,0.415000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"02.005 Leichtzementstein, Naturbims (KBOB.2022v5)","02.005 Leichtzementstein, Naturbims (KBOB.2022v5)",,,,MATERIAL,,322.000000,280.000000,42.500000,0.036700,0.034500,0.002210,0.363000,0.311000,0.052600,0.212000,0.200000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
02.006 Porenbetonstein (KBOB.2022v5),02.006 Porenbetonstein (KBOB.2022v5),,,,MATERIAL,,573.000000,531.000000,42.500000,0.070900,0.068700,0.002210,0.860000,0.807000,0.052600,0.426000,0.413000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
02.007 Zementstein (KBOB.2022v5),02.007 Zementstein (KBOB.2022v5),,,,MATERIAL,,214.000000,172.000000,42.500000,0.026300,0.024100,0.002210,0.225000,0.173000,0.052600,0.126000,0.114000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"02.007.01 Erdstein, aus gepresster Erde, Terrabloc (KBOB.2022v5)","02.007.01 Erdstein, aus gepresster Erde, Terrabloc (KBOB.2022v5)",,,,MATERIAL,,136.000000,84.000000,51.600000,0.010000,0.010000,0.000000,0.142000,0.129000,0.013000,0.057000,0.054000,0.003000,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"02.007.02 Hanfsteine, Schönthaler AG (KBOB.2022v5)","02.007.02 Hanfsteine, Schönthaler AG (KBOB.2022v5)",,,,MATERIAL,,824.000000,751.000000,72.100000,1.810000,1.800000,0.004310,1.910000,1.770000,0.145000,0.372000,0.338000,0.033400,kg,0.150000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.021 Betongranulat 1 (KBOB.2022v5),03.021 Betongranulat 1 (KBOB.2022v5),,,,MATERIAL,,43.300000,3.160000,40.200000,0.003740,0.001480,0.002260,0.061600,0.009050,0.052600,0.014000,0.001320,0.012600,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.001 Betonziegel (KBOB.2022v5),03.001 Betonziegel (KBOB.2022v5),,,,MATERIAL,,326.000000,284.000000,42.500000,0.038000,0.035800,0.002210,0.468000,0.416000,0.052600,0.209000,0.196000,0.012700,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.002 Faserzement-Dachschindel (KBOB.2022v5),03.002 Faserzement-Dachschindel (KBOB.2022v5),,,,MATERIAL,,1100.000000,1030.000000,67.800000,0.496000,0.495000,0.001600,2.160000,2.110000,0.052800,0.699000,0.686000,0.013200,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.003 Faserzementplatte gross (KBOB.2022v5),03.003 Faserzementplatte gross (KBOB.2022v5),,,,MATERIAL,,1510.000000,1450.000000,67.800000,0.620000,0.619000,0.001600,2.920000,2.870000,0.052800,1.030000,1.020000,0.013200,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.004 Faserzement-Wellplatte (KBOB.2022v5),03.004 Faserzement-Wellplatte (KBOB.2022v5),,,,MATERIAL,,1060.000000,991.000000,67.800000,0.557000,0.556000,0.001600,1.780000,1.720000,0.052800,0.649000,0.636000,0.013200,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.005 Flachglas beschichtet (KBOB.2022v5),03.005 Flachglas beschichtet (KBOB.2022v5),,,,MATERIAL,,1990.000000,1920.000000,68.800000,0.263000,0.251000,0.012100,4.640000,4.530000,0.109000,1.200000,1.180000,0.019100,kg,0.000000,,KBOB 2022 V5,Alle > MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
